TEAM_ID,SEASON_ID,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612747,2001,00,Samaki Walker,Samaki,samaki-walker,52,F,6-9,260,"FEB 25, 1976",26.0,5,Louisville,955,
1610612747,2002,00,Soumaila Samake,Soumaila,soumaila-samake,0,C,6-10,240,"MAR 18, 1978",25.0,1,Union Olimpija,2066,
1610612747,2002,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,205,"AUG 09, 1974",28.0,6,Arkansas-Little Rock,965,
1610612747,2002,00,Devean George,Devean,devean-george,3,G-F,6-8,225,"AUG 29, 1977",25.0,3,Augsburg,1904,
1610612747,2002,00,Guy Rucker,Guy,guy-rucker,4,F-C,6-9,270,"JUL 27, 1977",25.0,R,Iowa,2462,
1610612747,2002,00,Robert Horry,Robert,robert-horry,5,F,6-10,238,"AUG 25, 1970",32.0,10,Alabama,109,
1610612747,2002,00,Kobe Bryant,Kobe,kobe-bryant,8,G,6-7,215,"AUG 23, 1978",24.0,6,Lower Merion HS (PA),977,
1610612747,2002,00,A.J. Guyton,A.J.,aj-guyton,11,G,6-2,185,"FEB 12, 1978",25.0,2,Indiana,2062,
1610612747,2002,00,Jannero Pargo,Jannero,jannero-pargo,12,G,6-2,170,"OCT 22, 1979",23.0,R,Arkansas,2457,
1610612747,2002,00,Slava Medvedenko,Slava,slava-medvedenko,14,F,6-10,255,"APR 04, 1979",24.0,2,Kyiv,2098,
1610612747,2002,00,Rick Fox,Rick,rick-fox,17,F,6-7,235,"JUL 24, 1969",33.0,11,North Carolina,296,
1610612747,2002,00,Brian Shaw,Brian,brian-shaw,20,G,6-6,200,"MAR 22, 1966",37.0,13,California-Santa Barbara,216,
1610612747,2002,00,Kareem Rush,Kareem,kareem-rush,21,G,6-6,215,"OCT 30, 1980",22.0,R,Missouri,2416,
1610612747,2002,00,Tracy Murray,Tracy,tracy-murray,30,F,6-7,228,"JUL 25, 1971",31.0,10,UCLA,145,
1610612747,2002,00,Shaquille O'Neal,Shaquille,shaquille-oneal,34,C,7-1,335,"MAR 06, 1972",31.0,10,Louisiana State,406,
1610612747,2002,00,Mark Madsen,Mark,mark-madsen,35,F,6-9,245,"JAN 28, 1976",27.0,2,Stanford,2058,
1610612747,2002,00,Samaki Walker,Samaki,samaki-walker,52,F,6-9,255,"FEB 25, 1976",27.0,6,Louisville,955,
1610612747,2003,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,205,"AUG 09, 1974",29.0,7,Arkansas-Little Rock,965,
1610612747,2003,00,Devean George,Devean,devean-george,3,F,6-8,240,"AUG 29, 1977",26.0,4,Augsburg,1904,
1610612747,2003,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",24.0,R,Arizona,2575,
1610612747,2003,00,Brian Cook,Brian,brian-cook,7,F,6-9,234,"DEC 04, 1980",23.0,R,Illinois,2567,
1610612747,2003,00,Kobe Bryant,Kobe,kobe-bryant,8,G,6-6,220,"AUG 23, 1978",25.0,7,Lower Merion HS (PA),977,
1610612747,2003,00,Bryon Russell,Bryon,bryon-russell,9,G-F,6-7,225,"DEC 31, 1970",33.0,10,Long Beach State,935,
1610612747,2003,00,Karl Malone,Karl,karl-malone,11,F,6-9,259,"JUL 24, 1963",40.0,18,Louisiana Tech,252,
1610612747,2003,00,Slava Medvedenko,Slava,slava-medvedenko,14,F,6-10,250,"APR 04, 1979",25.0,3,Kyiv,2098,
1610612747,2003,00,Rick Fox,Rick,rick-fox,17,F,6-7,235,"JUL 24, 1969",34.0,12,North Carolina,296,
1610612747,2003,00,Gary Payton,Gary,gary-payton,20,G,6-4,180,"JUL 23, 1968",35.0,13,Oregon State,56,
1610612747,2003,00,Kareem Rush,Kareem,kareem-rush,21,G,6-6,215,"OCT 30, 1980",23.0,1,Missouri,2416,
1610612747,2003,00,Jamal Sampson,Jamal,jamal-sampson,31,F,6-11,235,"MAY 15, 1983",21.0,1,California,2441,
1610612747,2003,00,Shaquille O'Neal,Shaquille,shaquille-oneal,34,C,7-1,340,"MAR 06, 1972",32.0,11,Louisiana State,406,
1610612747,2003,00,Horace Grant,Horace,horace-grant,54,C,6-10,245,"JUL 04, 1965",38.0,16,Clemson,270,
1610612747,2004,00,Caron Butler,Caron,caron-butler,1,F,6-7,217,"MAR 13, 1980",25.0,2,Connecticut,2406,
1610612747,2004,00,Devean George,Devean,devean-george,3,G-F,6-8,240,"AUG 29, 1977",27.0,5,Augsburg,1904,
1610612747,2004,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",25.0,1,Arizona,2575,
1610612747,2004,00,Kobe Bryant,Kobe,kobe-bryant,8,G,6-6,220,"AUG 23, 1978",26.0,8,Lower Merion HS (PA),977,
1610612747,2004,00,Chucky Atkins,Chucky,chucky-atkins,9,G,5-11,160,"AUG 14, 1974",30.0,5,South Florida,1088,
1610612747,2004,00,Vlade Divac,Vlade,vlade-divac,12,C,7-1,260,"FEB 03, 1968",37.0,15,Partizan,124,
1610612747,2004,00,Slava Medvedenko,Slava,slava-medvedenko,14,F,6-10,250,"APR 04, 1979",26.0,4,Kyiv,2098,
1610612747,2004,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,193,"MAR 08, 1984",21.0,R,Udine,2756,
1610612747,2004,00,Jumaine Jones,Jumaine,jumaine-jones,20,F,6-8,218,"FEB 10, 1979",26.0,5,Georgia,1908,
1610612747,2004,00,Chris Mihm,Chris,chris-mihm,31,C-F,7-0,265,"JUL 16, 1979",25.0,4,Texas,2036,
1610612747,2004,00,Brian Cook,Brian,brian-cook,43,F,6-9,234,"DEC 04, 1980",24.0,1,Illinois,2567,
1610612747,2004,00,Brian Grant,Brian,brian-grant,55,F,6-9,254,"MAR 05, 1972",33.0,10,Xavier,258,
1610612747,2005,00,Smush Parker,Smush,smush-parker,1,G,6-4,180,"JUN 01, 1981",25.0,2,Fordham,2470,
1610612747,2005,00,Aaron McKie,Aaron,aaron-mckie,2,G,6-5,209,"OCT 02, 1972",33.0,11,Temple,243,
1610612747,2005,00,Devean George,Devean,devean-george,3,F,6-8,235,"AUG 29, 1977",28.0,6,Augsburg,1904,
1610612747,2005,00,Luke Walton,Luke,luke-walton,4,F,6-8,232,"MAR 28, 1980",26.0,2,Arizona,2575,
1610612747,2005,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",26.0,6,Rhode Island,1885,
1610612747,2005,00,Kobe Bryant,Kobe,kobe-bryant,8,G,6-6,220,"AUG 23, 1978",27.0,9,Lower Merion HS (PA),977,
1610612747,2005,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,275,"OCT 27, 1987",18.0,R,St. Joseph HS (NJ),101115,
1610612747,2005,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,195,"MAR 08, 1984",22.0,1,Udine,2756,
1610612747,2005,00,Ronny Turiaf,Ronny,ronny-turiaf,21,F,6-10,249,"JAN 13, 1983",23.0,R,Gonzaga,101142,
1610612747,2005,00,Jim Jackson,Jim,jim-jackson,24,F-G,6-6,220,"OCT 14, 1970",35.0,13,Ohio State,754,
1610612747,2005,00,Chris Mihm,Chris,chris-mihm,31,C,7-0,265,"JUL 16, 1979",26.0,5,Texas,2036,
1610612747,2005,00,Brian Cook,Brian,brian-cook,43,F,6-9,258,"DEC 04, 1980",25.0,2,Illinois,2567,
1610612747,2005,00,Kwame Brown,Kwame,kwame-brown,54,F-C,6-11,248,"MAR 10, 1982",24.0,4,Glynn Academy HS (GA),2198,
1610612747,2006,00,Smush Parker,Smush,smush-parker,1,G,6-4,180,"JUN 01, 1981",26.0,3,Fordham,2470,
1610612747,2006,00,Aaron McKie,Aaron,aaron-mckie,2,G,6-5,209,"OCT 02, 1972",34.0,12,Temple,243,
1610612747,2006,00,Shammond Williams,Shammond,shammond-williams,3,G,6-1,201,"APR 05, 1975",32.0,6,North Carolina,1742,
1610612747,2006,00,Luke Walton,Luke,luke-walton,4,F,6-8,232,"MAR 28, 1980",27.0,3,Arizona,2575,
1610612747,2006,00,Jordan Farmar,Jordan,jordan-farmar,5,G,6-2,180,"NOV 30, 1986",20.0,R,UCLA,200770,
1610612747,2006,00,Maurice Evans,Maurice,maurice-evans,6,G,6-5,220,"NOV 08, 1978",28.0,3,Texas,2230,
1610612747,2006,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",27.0,7,Rhode Island,1885,
1610612747,2006,00,Kobe Bryant,Kobe,kobe-bryant,8,G,6-6,220,"AUG 23, 1978",28.0,10,Lower Merion HS (PA),977,
1610612747,2006,00,Vladimir Radmanovic,Vladimir,vladimir-radmanovic,10,F,6-10,234,"NOV 19, 1980",26.0,5,FMP,2209,
1610612747,2006,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,275,"OCT 27, 1987",19.0,1,St. Joseph HS (NJ),101115,
1610612747,2006,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,195,"MAR 08, 1984",23.0,2,Udine,2756,
1610612747,2006,00,Ronny Turiaf,Ronny,ronny-turiaf,21,F,6-10,249,"JAN 13, 1983",24.0,1,Gonzaga,101142,
1610612747,2006,00,Chris Mihm,Chris,chris-mihm,31,C-F,7-0,265,"JUL 16, 1979",27.0,6,Texas,2036,
1610612747,2006,00,Brian Cook,Brian,brian-cook,43,F,6-9,258,"DEC 04, 1980",26.0,3,Illinois,2567,
1610612747,2006,00,Kwame Brown,Kwame,kwame-brown,54,C,6-11,270,"MAR 10, 1982",25.0,5,Glynn Academy HS (GA),2198,
1610612747,2007,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,210,"AUG 09, 1974",33.0,11,Arkansas-Little Rock,965,
1610612747,2007,00,Trevor Ariza,Trevor,trevor-ariza,3,F,6-8,210,"JUN 30, 1985",23.0,3,UCLA,2772,
1610612747,2007,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",28.0,4,Arizona,2575,
1610612747,2007,00,Jordan Farmar,Jordan,jordan-farmar,5,G,6-2,180,"NOV 30, 1986",21.0,1,UCLA,200770,
1610612747,2007,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",28.0,8,Rhode Island,1885,
1610612747,2007,00,Vladimir Radmanovic,Vladimir,vladimir-radmanovic,10,F,6-10,235,"NOV 19, 1980",27.0,6,FMP,2209,
1610612747,2007,00,Coby Karl,Coby,coby-karl,11,G,6-5,215,"JUN 08, 1983",25.0,R,Boise State,201207,
1610612747,2007,00,Ira Newble,Ira,ira-newble,14,G-F,6-7,220,"JAN 20, 1975",33.0,7,Miami (Ohio),1956,
1610612747,2007,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",27.0,6,FC Barcelona,2200,
1610612747,2007,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,285,"OCT 27, 1987",20.0,2,St. Joseph HS (NJ),101115,
1610612747,2007,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,205,"MAR 08, 1984",24.0,3,Udine,2756,
1610612747,2007,00,Ronny Turiaf,Ronny,ronny-turiaf,21,F-C,6-10,250,"JAN 13, 1983",25.0,2,Gonzaga,101142,
1610612747,2007,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",29.0,11,Lower Merion HS (PA),977,
1610612747,2007,00,DJ Mbenga,DJ,dj-mbenga,28,C,7-0,255,"DEC 30, 1980",27.0,3,Spirou Charleroi,2788,
1610612747,2007,00,Chris Mihm,Chris,chris-mihm,31,C,7-0,265,"JUL 16, 1979",28.0,6,Texas,2036,
1610612747,2008,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,210,"AUG 09, 1974",34.0,12,Arkansas-Little Rock,965,
1610612747,2008,00,Trevor Ariza,Trevor,trevor-ariza,3,F,6-8,210,"JUN 30, 1985",24.0,4,UCLA,2772,
1610612747,2008,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",29.0,5,Arizona,2575,
1610612747,2008,00,Jordan Farmar,Jordan,jordan-farmar,5,G,6-2,180,"NOV 30, 1986",22.0,2,UCLA,200770,
1610612747,2008,00,Adam Morrison,Adam,adam-morrison,6,F,6-8,205,"JUL 19, 1984",24.0,1,Gonzaga,200747,
1610612747,2008,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",29.0,9,Rhode Island,1885,
1610612747,2008,00,Sun Sun,Yue,yue-sun,9,G,6-9,205,"NOV 06, 1985",23.0,R,Beijing,201180,
1610612747,2008,00,Shannon Brown,Shannon,shannon-brown,12,G,6-4,211,"NOV 29, 1985",23.0,2,Michigan State,200769,
1610612747,2008,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",28.0,7,FC Barcelona,2200,
1610612747,2008,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,285,"OCT 27, 1987",21.0,3,St. Joseph HS (NJ),101115,
1610612747,2008,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,205,"MAR 08, 1984",25.0,4,Udine,2756,
1610612747,2008,00,Josh Powell,Josh,josh-powell,21,F-C,6-9,240,"JAN 25, 1983",26.0,3,North Carolina State,2694,
1610612747,2008,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",30.0,12,Lower Merion HS (PA),977,
1610612747,2008,00,DJ Mbenga,DJ,dj-mbenga,28,C,7-0,255,"DEC 30, 1980",28.0,4,Spirou Charleroi,2788,
1610612747,2009,00,Jordan Farmar,Jordan,jordan-farmar,1,G,6-2,180,"NOV 30, 1986",23.0,3,UCLA,200770,
1610612747,2009,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,210,"AUG 09, 1974",35.0,13,Arkansas-Little Rock,965,
1610612747,2009,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",30.0,6,Arizona,2575,
1610612747,2009,00,Adam Morrison,Adam,adam-morrison,6,F,6-8,205,"JUL 19, 1984",25.0,2,Gonzaga,200747,
1610612747,2009,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",30.0,10,Rhode Island,1885,
1610612747,2009,00,Shannon Brown,Shannon,shannon-brown,12,G,6-4,210,"NOV 29, 1985",24.0,3,Michigan State,200769,
1610612747,2009,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",29.0,8,FC Barcelona,2200,
1610612747,2009,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,285,"OCT 27, 1987",22.0,4,St. Joseph HS (NJ),101115,
1610612747,2009,00,Sasha Vujacic,Sasha,sasha-vujacic,18,G,6-7,205,"MAR 08, 1984",26.0,5,Udine,2756,
1610612747,2009,00,Josh Powell,Josh,josh-powell,21,F,6-9,240,"JAN 25, 1983",27.0,4,North Carolina State,2694,
1610612747,2009,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",31.0,13,Lower Merion HS (PA),977,
1610612747,2009,00,DJ Mbenga,DJ,dj-mbenga,28,C,7-0,255,"DEC 30, 1980",29.0,5,Spirou Charleroi,2788,
1610612747,2009,00,Metta World Peace,Metta,metta-world-peace,37,F,6-7,260,"NOV 13, 1979",30.0,10,St. John's (NY),1897,
1610612747,2010,00,Joe Smith,Joe,joe-smith,1,F-C,6-10,225,"JUL 26, 1975",35.0,15,Maryland,693,
1610612747,2010,00,Derek Fisher,Derek,derek-fisher,2,G,6-1,210,"AUG 09, 1974",36.0,14,Arkansas-Little Rock,965,
1610612747,2010,00,Devin Ebanks,Devin,devin-ebanks,3,F,6-9,215,"OCT 28, 1989",21.0,R,West Virginia,202365,
1610612747,2010,00,Luke Walton,Luke,luke-walton,4,F,6-8,235,"MAR 28, 1980",31.0,7,Arizona,2575,
1610612747,2010,00,Steve Blake,Steve,steve-blake,5,G,6-3,172,"FEB 26, 1980",31.0,7,Maryland,2581,
1610612747,2010,00,Lamar Odom,Lamar,lamar-odom,7,F,6-10,230,"NOV 06, 1979",31.0,11,Rhode Island,1885,
1610612747,2010,00,Matt Barnes,Matt,matt-barnes,9,F,6-7,226,"MAR 09, 1980",31.0,7,UCLA,2440,
1610612747,2010,00,Trey Johnson,Trey,trey-johnson,10,G-F,6-5,218,"AUG 30, 1984",26.0,1,Jackson State,201234,
1610612747,2010,00,Shannon Brown,Shannon,shannon-brown,12,G,6-4,210,"NOV 29, 1985",25.0,4,Michigan State,200769,
1610612747,2010,00,Metta World Peace,Metta,metta-world-peace,15,F,6-7,260,"NOV 13, 1979",31.0,11,St. John's (NY),1897,
1610612747,2010,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",30.0,9,FC Barcelona,2200,
1610612747,2010,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,285,"OCT 27, 1987",23.0,5,St. Joseph HS (NJ),101115,
1610612747,2010,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",32.0,14,Lower Merion HS (PA),977,
1610612747,2010,00,Derrick Caracter,Derrick,derrick-caracter,45,F,6-9,275,"MAY 04, 1988",23.0,R,Texas-El Paso,202382,
1610612747,2010,00,Theo Ratliff,Theo,theo-ratliff,50,C,6-10,235,"APR 17, 1973",38.0,15,Wyoming,689,
1610612747,2011,00,Andrew Goudelock,Andrew,andrew-goudelock,0,G,6-3,200,"DEC 07, 1988",23.0,R,Charleston,202726,
1610612747,2011,00,Darius Morris,Darius,darius-morris,1,G,6-4,190,"JAN 03, 1991",21.0,R,Michigan,202721,
1610612747,2011,00,Devin Ebanks,Devin,devin-ebanks,3,F,6-9,215,"OCT 28, 1989",22.0,1,West Virginia,202365,
1610612747,2011,00,Steve Blake,Steve,steve-blake,5,G,6-3,172,"FEB 26, 1980",32.0,8,Maryland,2581,
1610612747,2011,00,Josh McRoberts,Josh,josh-mcroberts,6,F,6-10,240,"FEB 28, 1987",25.0,4,Duke,201177,
1610612747,2011,00,Ramon Sessions,Ramon,ramon-sessions,7,G,6-3,190,"APR 11, 1986",26.0,4,Nevada,201196,
1610612747,2011,00,Matt Barnes,Matt,matt-barnes,9,F,6-7,226,"MAR 09, 1980",32.0,8,UCLA,2440,
1610612747,2011,00,Troy Murphy,Troy,troy-murphy,14,F-C,6-11,245,"MAY 02, 1980",32.0,10,Notre Dame,2211,
1610612747,2011,00,Metta World Peace,Metta,metta-world-peace,15,F,6-7,260,"NOV 13, 1979",32.0,12,St. John's (NY),1897,
1610612747,2011,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",31.0,10,FC Barcelona,2200,
1610612747,2011,00,Andrew Bynum,Andrew,andrew-bynum,17,C,7-0,285,"OCT 27, 1987",24.0,6,St. Joseph HS (NJ),101115,
1610612747,2011,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",33.0,15,Lower Merion HS (PA),977,
1610612747,2011,00,Jordan Hill,Jordan,jordan-hill,27,C,6-10,235,"JUL 27, 1987",24.0,2,Arizona,201941,
1610612747,2011,00,Christian Eyenga,Christian,christian-eyenga,88,F,6-7,210,"JUN 22, 1989",23.0,1,DKV Joventut,201963,
1610612747,2012,00,Andrew Goudelock,Andrew,andrew-goudelock,0,G,6-3,200,"DEC 07, 1988",24.0,1,Charleston,202726,
1610612747,2012,00,Darius Morris,Darius,darius-morris,1,G,6-4,190,"JAN 03, 1991",22.0,1,Michigan,202721,
1610612747,2012,00,Devin Ebanks,Devin,devin-ebanks,3,F,6-9,215,"OCT 28, 1989",23.0,2,West Virginia,202365,
1610612747,2012,00,Antawn Jamison,Antawn,antawn-jamison,4,F,6-9,235,"JUN 12, 1976",37.0,14,North Carolina,1712,
1610612747,2012,00,Steve Blake,Steve,steve-blake,5,G,6-3,172,"FEB 26, 1980",33.0,9,Maryland,2581,
1610612747,2012,00,Earl Clark,Earl,earl-clark,6,F,6-10,225,"JAN 17, 1988",25.0,3,Louisville,201947,
1610612747,2012,00,Steve Nash,Steve,steve-nash,10,G,6-3,178,"FEB 07, 1974",39.0,16,Santa Clara,959,
1610612747,2012,00,Dwight Howard,Dwight,dwight-howard,12,C,6-11,265,"DEC 08, 1985",27.0,8,SW Atlanta Christian Academy (GA),2730,
1610612747,2012,00,Metta World Peace,Metta,metta-world-peace,15,F,6-7,260,"NOV 13, 1979",33.0,13,St. John's (NY),1897,
1610612747,2012,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",32.0,11,FC Barcelona,2200,
1610612747,2012,00,Jodie Meeks,Jodie,jodie-meeks,20,G,6-4,208,"AUG 21, 1987",25.0,3,Kentucky,201975,
1610612747,2012,00,Chris Duhon,Chris,chris-duhon,21,G,6-1,190,"AUG 31, 1982",30.0,8,Duke,2768,
1610612747,2012,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",34.0,16,Lower Merion HS (PA),977,
1610612747,2012,00,Jordan Hill,Jordan,jordan-hill,27,C,6-10,235,"JUL 27, 1987",25.0,3,Arizona,201941,
1610612747,2012,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,260,"JUN 06, 1989",24.0,R,Gonzaga,203135,
1610612747,2013,00,Nick Young,Nick,nick-young,0,F-G,6-7,210,"JUN 01, 1985",29.0,6,Southern California,201156,
1610612747,2013,00,Jordan Farmar,Jordan,jordan-farmar,1,G,6-2,180,"NOV 30, 1986",27.0,6,UCLA,200770,
1610612747,2013,00,MarShon Brooks,MarShon,marshon-brooks,2,G,6-5,200,"JAN 26, 1989",25.0,2,Providence,202705,
1610612747,2013,00,Ryan Kelly,Ryan,ryan-kelly,4,F,6-11,230,"APR 09, 1991",23.0,R,Duke,203527,
1610612747,2013,00,Kent Bazemore,Kent,kent-bazemore,6,G,6-5,201,"JUL 01, 1989",24.0,1,Old Dominion,203145,
1610612747,2013,00,Xavier Henry,Xavier,xavier-henry,7,F-G,6-6,220,"MAR 15, 1991",23.0,3,Kansas,202333,
1610612747,2013,00,Chris Kaman,Chris,chris-kaman,9,C,7-0,265,"APR 28, 1982",32.0,10,Central Michigan,2549,
1610612747,2013,00,Steve Nash,Steve,steve-nash,10,G,6-3,178,"FEB 07, 1974",40.0,17,Santa Clara,959,
1610612747,2013,00,Wesley Johnson,Wesley,wesley-johnson,11,F,6-7,215,"JUL 11, 1987",26.0,3,Syracuse,202325,
1610612747,2013,00,Kendall Marshall,Kendall,kendall-marshall,12,G,6-4,195,"AUG 19, 1991",22.0,1,North Carolina,203088,
1610612747,2013,00,Pau Gasol,Pau,pau-gasol,16,C-F,7-0,250,"JUL 06, 1980",33.0,12,FC Barcelona,2200,
1610612747,2013,00,Jodie Meeks,Jodie,jodie-meeks,20,G,6-4,208,"AUG 21, 1987",26.0,4,Kentucky,201975,
1610612747,2013,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,205,"AUG 23, 1978",35.0,17,Lower Merion HS (PA),977,
1610612747,2013,00,Jordan Hill,Jordan,jordan-hill,27,F-C,6-10,235,"JUL 27, 1987",26.0,4,Arizona,201941,
1610612747,2013,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,260,"JUN 06, 1989",25.0,1,Gonzaga,203135,
1610612747,2014,00,Nick Young,Nick,nick-young,0,F-G,6-7,210,"JUN 01, 1985",30.0,7,Southern California,201156,
1610612747,2014,00,Wayne Ellington,Wayne,wayne-ellington,2,G,6-4,200,"NOV 29, 1987",27.0,5,North Carolina,201961,
1610612747,2014,00,Ryan Kelly,Ryan,ryan-kelly,4,F,6-11,230,"APR 09, 1991",24.0,1,Duke,203527,
1610612747,2014,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,258,"NOV 20, 1981",33.0,12,Duke,2430,
1610612747,2014,00,Jordan Clarkson,Jordan,jordan-clarkson,6,G,6-5,185,"JUN 07, 1992",23.0,R,Missouri,203903,
1610612747,2014,00,Ronnie Price,Ronnie,ronnie-price,9,G,6-2,190,"JUN 21, 1983",32.0,9,Utah Valley,101179,
1610612747,2014,00,Wesley Johnson,Wesley,wesley-johnson,11,F,6-7,215,"JUL 11, 1987",27.0,4,Syracuse,202325,
1610612747,2014,00,Vander Blue,Vander,vander-blue,12,G,6-4,200,"JUL 17, 1992",22.0,1,Marquette,203505,
1610612747,2014,00,Jabari Brown,Jabari,jabari-brown,15,G,6-5,214,"DEC 18, 1992",22.0,R,Missouri,203913,
1610612747,2014,00,Jeremy Lin,Jeremy,jeremy-lin,17,G,6-3,200,"AUG 23, 1988",26.0,4,Harvard,202391,
1610612747,2014,00,Ed Davis,Ed,ed-davis,21,F,6-10,240,"JUN 05, 1989",26.0,4,North Carolina,202334,
1610612747,2014,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,212,"AUG 23, 1978",36.0,18,Lower Merion HS (PA),977,
1610612747,2014,00,Jordan Hill,Jordan,jordan-hill,27,C,6-10,235,"JUL 27, 1987",27.0,5,Arizona,201941,
1610612747,2014,00,Tarik Black,Tarik,tarik-black,28,C-F,6-11,257,"NOV 22, 1991",23.0,R,Kansas,204028,
1610612747,2014,00,Julius Randle,Julius,julius-randle,30,F,6-9,250,"NOV 29, 1994",20.0,R,Kentucky,203944,
1610612747,2014,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,270,"JUN 06, 1989",26.0,2,Gonzaga,203135,
1610612747,2015,00,Nick Young,Nick,nick-young,0,F-G,6-7,210,"JUN 01, 1985",31.0,8,Southern California,201156,
1610612747,2015,00,D'Angelo Russell,D'Angelo,dangelo-russell,1,G,6-5,195,"FEB 23, 1996",20.0,R,Ohio State,1626156,Traded from MIN on 02/09/23
1610612747,2015,00,Brandon Bass,Brandon,brandon-bass,2,F,6-8,250,"APR 30, 1985",31.0,10,Louisiana State,101138,
1610612747,2015,00,Anthony Brown,Anthony,anthony-brown,3,F,6-7,210,"OCT 10, 1992",23.0,R,Stanford,1626148,
1610612747,2015,00,Ryan Kelly,Ryan,ryan-kelly,4,F,6-11,230,"APR 09, 1991",25.0,2,Duke,203527,
1610612747,2015,00,Jordan Clarkson,Jordan,jordan-clarkson,6,G,6-5,194,"JUN 07, 1992",24.0,1,Missouri,203903,
1610612747,2015,00,Larry Nance Jr.,Larry,larry-nance-jr,7,F,6-9,230,"JAN 01, 1993",23.0,R,Wyoming,1626204,
1610612747,2015,00,Marcelo Huertas,Marcelo,marcelo-huertas,9,G,6-3,200,"MAY 25, 1983",33.0,R,FC Barcelona,1626273,
1610612747,2015,00,Roy Hibbert,Roy,roy-hibbert,17,C,7-2,270,"DEC 11, 1986",29.0,7,Georgetown,201579,
1610612747,2015,00,Lou Williams,Lou,lou-williams,23,G,6-1,175,"OCT 27, 1986",29.0,10,South Gwinnett HS (GA),101150,
1610612747,2015,00,Kobe Bryant,Kobe,kobe-bryant,24,F-G,6-6,212,"AUG 23, 1978",37.0,19,Lower Merion HS (PA),977,
1610612747,2015,00,Tarik Black,Tarik,tarik-black,28,C-F,6-9,250,"NOV 22, 1991",24.0,1,Kansas,204028,
1610612747,2015,00,Julius Randle,Julius,julius-randle,30,F,6-9,250,"NOV 29, 1994",21.0,1,Kentucky,203944,
1610612747,2015,00,Metta World Peace,Metta,metta-world-peace,37,F,6-7,260,"NOV 13, 1979",36.0,15,St. John's (NY),1897,
1610612747,2015,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,270,"JUN 06, 1989",27.0,3,Gonzaga,203135,
1610612747,2016,00,Nick Young,Nick,nick-young,0,G-F,6-7,210,"JUN 01, 1985",32.0,9,Southern California,201156,
